kind,var,year,filename,path,ok,error,dtype,height,width,crs,nodata,min_val,max_val,nan_count,inf_count,eq_nodata_count,eq_minus9999_count,total_pixels,suspect_pixels,suspect_pct
data,rh16,2021,rh16_2021_20210218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8623663187026978,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9113955497741699,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8870953917503357,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9083406329154968,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9068248867988586,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9731707572937012,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,1.0,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8498696088790894,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8743100762367249,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8696479797363281,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9161480665206909,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7324654459953308,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9412082433700562,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8985963463783264,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9270908832550049,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9818640947341919,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2022,rh16_2022_20220525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2022/rh16_2022_20220525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9825795292854309,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8063506484031677,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9075273275375366,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8752235770225525,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8920031189918518,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9050816893577576,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.951873779296875,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9070237874984741,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9628315567970276,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8934193253517151,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2023,rh16_2023_20230525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2023/rh16_2023_20230525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.98676997423172,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8155418038368225,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9115137457847595,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8234737515449524,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9428531527519226,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240305.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240305.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8996440172195435,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240321.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240321.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9039859771728516,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240406.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240406.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9049755930900574,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240422.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240422.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.885208010673523,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240508.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240508.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9486474394798279,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2024,rh16_2024_20240524.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2024/rh16_2024_20240524.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.970517635345459,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8283607959747314,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9182268977165222,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9288774728775024,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8919569253921509,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.917576789855957,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8405200839042664,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8931876420974731,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.912696361541748,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9730128049850464,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2025,rh16_2025_20250525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2025/rh16_2025_20250525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9754469394683838,0,0,256016,256016,424080,512032,120.73948311639313
data,static,static,elevation_static_srtm.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/static/elevation_static_srtm.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,1.0,0,0,256016,256016,424080,512032,120.73948311639313
data,static,static,slope_static_srtm.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/static/slope_static_srtm.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,1.0,0,0,256024,256024,424080,512048,120.74325598943595
data,temp16,2018,temp16_2018_20180101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7056524157524109,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7364187836647034,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7678543329238892,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8322203159332275,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8756939768791199,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9202169179916382,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.936995804309845,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9426968097686768,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9660795331001282,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2018,temp16_2018_20180525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2018/temp16_2018_20180525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9984579682350159,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7242385149002075,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7494642734527588,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7616767287254333,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.781562328338623,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8545851111412048,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8903759717941284,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.917315661907196,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.976803183555603,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9881887435913086,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2019,temp16_2019_20190525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2019/temp16_2019_20190525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,1.0,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7212045192718506,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7222548127174377,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7529386281967163,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7984666228294373,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200305.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200305.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8325567245483398,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200321.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200321.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8951666951179504,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200406.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200406.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9332177639007568,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200422.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200422.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8914847373962402,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200508.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200508.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9584158658981323,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2020,temp16_2020_20200524.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2020/temp16_2020_20200524.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9817538857460022,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7429185509681702,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7188221216201782,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7607489228248596,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8283761143684387,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8801564574241638,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9154551029205322,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9462119936943054,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9423925280570984,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9129375219345093,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2021,temp16_2021_20210525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2021/temp16_2021_20210525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.917312741279602,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7274389863014221,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.706277072429657,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.718468964099884,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7815726399421692,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8911181092262268,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9293266534805298,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9578924775123596,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9522411227226257,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9671586155891418,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2022,temp16_2022_20220525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2022/temp16_2022_20220525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9482071399688721,0,0,256016,256016,424080,512032,120.73948311639313
data,temp16,2023,temp16_2023_20230101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/temp16/2023/temp16_2023_20230101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7096983790397644,0,0,256016,256016,424080,512032,120.73948311639313
